Sale Completed Date,Customer Company,Customer Type,Item Description,Sale Completed Time,Sale Line Quantity Sold,Sale Line  Total 
25-10-2024,B2823,TLTC,Wilson U.S. Open Regular Duty,25-10-2024 11:40,1,7.2
25-10-2024,B2454,TLTC,W LW TLTC LC Teagan T-Shirt White (M),25-10-2024 12:09,1,38
25-10-2024,A1604,TLTC,Tennis Labour,25-10-2024 12:38,1,25
25-10-2024,A1604,TLTC,1/2 Set Tecnifibre X-One Biphase Natural 1.30,25-10-2024 12:38,2,35
25-10-2024,M1752,TLTC,Tennis Labour,25-10-2024 13:09,1,25
25-10-2024,M1752,TLTC,1/2 Set Head RIP Control Black 1.30,25-10-2024 13:09,2,22
25-10-2024,I1582,TLTC,Wilson U.S. Open Regular Duty,25-10-2024 13:51,1,7.2
25-10-2024,S2451,TLTC,Wilson U.S. Open Regular Duty,25-10-2024 13:54,1,7.2
25-10-2024,G2839,TLTC,Squash Ball Singles,25-10-2024 13:57,1,7
25-10-2024,F1102,TLTC,Wilson U.S. Open Extra Duty,25-10-2024 14:01,1,7.2
25-10-2024,M1828,TLTC,Wilson U.S. Open Extra Duty,25-10-2024 14:02,1,7.2
25-10-2024,S2273,TLTC,Wilson U.S. Open Regular Duty,25-10-2024 14:06,1,7.2
25-10-2024,A2786,TLTC,Classic TLTC Quarter-Zip - WH (S),25-10-2024 14:21,1,65
26-10-2024,K1634,TLTC,Wilson U.S. Open Extra Duty,26-10-2024 04:14,1,7.2
26-10-2024,T0624A,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 06:01,1,7.2
26-10-2024,B0143,TLTC,Wilson U.S. Open Extra Duty,26-10-2024 06:12,1,7.2
26-10-2024,C2296,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 06:30,1,7.2
26-10-2024,G1066,TLTC,Squash Ball Doubles,26-10-2024 06:35,1,8
26-10-2024,C3005,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 06:46,1,7.2
26-10-2024,K1634,TLTC,Yonex Polytour Rev Full Set Mint 1.25,26-10-2024 06:56,1,31
26-10-2024,K1634,TLTC,1/2 Set Wilson Synthetic Gut Power 1.30 Blue,26-10-2024 06:56,2,20
26-10-2024,K1634,TLTC,Tennis Labour,26-10-2024 06:56,2,50
26-10-2024,H2493,TLTC,Head Hawk Power Full Set  Petrol 1.25,26-10-2024 07:11,1,30
26-10-2024,H2493,TLTC,Tennis Labour,26-10-2024 07:11,1,25
26-10-2024,M1828,TLTC,Tennis Labour,26-10-2024 07:20,1,25
26-10-2024,M1828,TLTC,1/2 Set Head Velocity MLT Black 1.30,26-10-2024 07:20,1,12
26-10-2024,M1828,TLTC,1/2 Set Head Hawk Power Petrol 1.25,26-10-2024 07:20,1,15.5
26-10-2024,R2817,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 07:55,1,7.2
26-10-2024,P2803,TLTC,G Fila Pleated Skort White (L),26-10-2024 07:58,1,55
26-10-2024,W1620,TLTC,Tennis Labour,26-10-2024 08:00,1,25
26-10-2024,W1620,TLTC,1/2 Set Wilson Sensation  Natural 1.30,26-10-2024 08:00,2,25
26-10-2024,V2817,TLTC,B Fila PLR Short White (S),26-10-2024 08:08,1,50
26-10-2024,G1823,TLTC,Wilson U.S. Open Extra Duty,26-10-2024 09:01,1,7.2
26-10-2024,D1942,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 09:26,3,21.6
26-10-2024,Q2068,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 11:36,1,7.2
26-10-2024,Q2068,TLTC,M LW TLTC Nitro Jacket (L),26-10-2024 11:42,1,115
26-10-2024,,TLTC,"M Nike DF Victory 7"" Short (White) (XS)",26-10-2024 12:15,1,60
26-10-2024,Z2772,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 12:29,1,7.2
26-10-2024,S2025,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 12:35,1,7.2
26-10-2024,T2798,TLTC,Jr. Head Sprint Velcro 3.0 Kids - WH/BB (US 1),26-10-2024 12:57,1,90
26-10-2024,F2821,TLTC,Tennis Labour,26-10-2024 12:58,1,25
26-10-2024,F2821,TLTC,1/2 Set Solinco Hyper-G Green 1.25,26-10-2024 12:58,2,24
26-10-2024,G1427,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 13:03,1,7.2
26-10-2024,K2781,TLTC,M Wilson Rush Pro 4.0 White/Wh/Wh (US 8),26-10-2024 13:20,1,180
26-10-2024,H1488,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 13:38,1,7.2
26-10-2024,M0531,TLTC,Wilson U.S. Open Regular Duty,26-10-2024 13:39,1,7.2
26-10-2024,M0531,TLTC,Wilson Roland Garros,26-10-2024 14:53,2,14.4
26-10-2024,M2804D,TLTC,M Fila Short Sleeve Polo White (S),26-10-2024 16:02,1,65
27-10-2024,K1634,TLTC,Wilson U.S. Open Extra Duty,27-10-2024 04:12,1,7.2
27-10-2024,P2820,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 06:04,1,7.2
27-10-2024,M2784,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 06:59,1,7.2
27-10-2024,S1783,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 07:01,1,7.2
27-10-2024,K2781A,TLTC,1/2 Set Wilson NXT Natural 1.30,27-10-2024 07:12,2,35
27-10-2024,K2781A,TLTC,Tennis Labour,27-10-2024 07:12,1,25
27-10-2024,M1879,TLTC,Wilson Roland Garros,27-10-2024 07:50,1,7.2
27-10-2024,S2598A,TLTC,Classic TLTC Quarter-Zip - WH (M),27-10-2024 08:01,1,65
27-10-2024,M2802,TLTC,Tennis Labour,27-10-2024 08:15,2,50
27-10-2024,M2802,TLTC,Babolat Pure Drive 2021 (L2),27-10-2024 08:15,2,464.98
27-10-2024,M2802,TLTC,1/2 Set Fusion Ecoplay 1.25,27-10-2024 08:15,2,21
27-10-2024,M2802,TLTC,1/2 Set Wilson Sensation  Natural 1.30,27-10-2024 08:15,2,25
27-10-2024,L2820,TLTC,M LW TLTC Nitro Jacket (XL),27-10-2024 08:19,1,115
27-10-2024,L2820,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 08:24,1,7.2
27-10-2024,C2811,TLTC,NC Tennis Labour,27-10-2024 08:40,3,0
27-10-2024,C2811,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,27-10-2024 08:40,1,0
27-10-2024,C2811,TLTC,1/2 Set Head Hawk Touch Anthracite 1.25,27-10-2024 08:40,1,0
27-10-2024,K1889C,TLTC,Squash Ball Singles,27-10-2024 08:52,1,7
27-10-2024,B1720,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 09:01,1,7.2
27-10-2024,C1892B,TLTC,Tennis Labour,27-10-2024 10:01,2,50
27-10-2024,C1892B,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,27-10-2024 10:01,2,30
27-10-2024,C1892B,TLTC,1/2 Set Wilson NXT Natural 1.30,27-10-2024 10:01,2,35
27-10-2024,L1029,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 11:21,1,7.2
27-10-2024,F1978,TLTC,Squash Ball Singles,27-10-2024 11:23,1,7
27-10-2024,I2739,TLTC,M Wilson Rush Pro 4.0 White/Wh/Wh (US 10),27-10-2024 11:53,1,180
27-10-2024,L1788,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 11:55,1,7.2
27-10-2024,L1029,TLTC,1/2 Set Head Lynx Tour Champagne 1.30,27-10-2024 11:58,1,15
27-10-2024,L1029,TLTC,Tennis Labour,27-10-2024 11:58,1,25
27-10-2024,L1029,TLTC,1/2 Set Head Velocity MLT Black 1.30,27-10-2024 11:58,1,12
27-10-2024,K2615,TLTC,Wilson U.S. Open Extra Duty,27-10-2024 11:59,1,7.2
27-10-2024,R1133,TLTC,1/2 Set Babolat RPM Blast Black 1.30,27-10-2024 12:01,2,35
27-10-2024,R1133,TLTC,Tennis Labour,27-10-2024 12:01,1,25
27-10-2024,M1828A,TLTC,Babolat VS Touch Natural 1.25 Full Set,27-10-2024 12:05,1,70
27-10-2024,M1828A,TLTC,Tennis Labour,27-10-2024 12:05,1,25
27-10-2024,R2782,TLTC,Wilson U.S. Open Extra Duty,27-10-2024 12:37,1,7.2
27-10-2024,F1670A,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 13:23,1,7.2
27-10-2024,C1892,TLTC,Wilson Roland Garros,27-10-2024 14:18,1,7.2
27-10-2024,M2804D,TLTC,Tennis Labour,27-10-2024 14:30,1,25
27-10-2024,M2804D,TLTC,1/2 Set ALU Power Rough Silver 1.25,27-10-2024 14:30,2,38
27-10-2024,V2818,TLTC,Wilson U.S. Open Regular Duty,27-10-2024 15:04,1,7.2
28-10-2024,K1634,TLTC,Wilson U.S. Open Regular Duty,28-10-2024 04:35,1,7.2
28-10-2024,L1763B,TLTC,Wilson U.S. Open Extra Duty,28-10-2024 06:11,1,7.2
28-10-2024,W2613,TLTC,Wilson U.S. Open Extra Duty,28-10-2024 06:13,1,7.2
28-10-2024,W0549,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,28-10-2024 07:06,1,19
28-10-2024,W0549,TLTC,Tennis Labour,28-10-2024 07:06,1,25
28-10-2024,W0549,TLTC,1/2 Set Wilson Sensation  Natural 1.30,28-10-2024 07:06,1,12.5
28-10-2024,P2809,TLTC,Tennis Labour,28-10-2024 07:17,1,25
28-10-2024,3213,TLTC,Tennis Labour,28-10-2024 07:27,1,25
28-10-2024,G1427,TLTC,Women's Nike Club Skort Reg (M),28-10-2024 08:24,1,84
28-10-2024,M1304A,TLTC,W K-Swiss Hypercourt Express 2 - WH/BK (US 8.5),28-10-2024 09:43,-1,-160
28-10-2024,S0662,TLTC,W K-Swiss Hypercourt Express 2 - WH/BK (US 8.5),28-10-2024 09:44,1,160
28-10-2024,F2825,TLTC,Fila No Show Tab Sock (M),28-10-2024 11:23,1,14
28-10-2024,C3005,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,28-10-2024 12:33,1,35
28-10-2024,C3005,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,28-10-2024 12:33,1,19
28-10-2024,C3005,TLTC,Tennis Labour,28-10-2024 12:33,1,25
28-10-2024,V2828A,TLTC,G Fila Pleated Skort White (M),28-10-2024 13:23,1,55
28-10-2024,R1946,TLTC,B Fila PLR Short White (S),28-10-2024 13:23,1,50
28-10-2024,F2826,TLTC,W LW TLTC Alyssa Jacket White (M),28-10-2024 13:29,1,115
28-10-2024,K2777A,TLTC,Tennis Labour,28-10-2024 13:56,1,25
28-10-2024,K2777A,TLTC,Babolat Pure Drive 2021 (L2),28-10-2024 13:56,1,232.49
28-10-2024,K2777A,TLTC,1/2 Set Tecnifibre X-One Biphase Natural 1.30,28-10-2024 13:56,2,35
28-10-2024,H1581,TLTC,Wilson U.S. Open Regular Duty,28-10-2024 14:26,1,7.2
28-10-2024,T2607,TLTC,Fila Low Cut Sock (M),28-10-2024 14:28,3,39
28-10-2024,T2607,TLTC,Fila No Show Tab Sock (M),28-10-2024 14:28,2,28
28-10-2024,L0187A,TLTC,Wilson U.S. Open Regular Duty,28-10-2024 14:30,1,7.2
28-10-2024,W2781,TLTC,"Head 5"" Wristband White",28-10-2024 14:30,1,15
28-10-2024,W2781,TLTC,Fila Low Cut Sock (L),28-10-2024 14:30,1,13
28-10-2024,K2719,TLTC,Fila No Show Tab Sock (M),28-10-2024 14:31,1,14
28-10-2024,A2127,TLTC,Wilson U.S. Open Regular Duty,28-10-2024 15:32,1,7.2
28-10-2024,G2558,TLTC,Squash Ball Singles,28-10-2024 16:01,1,7
29-10-2024,F1616A,TLTC,Wilson Triniti,29-10-2024 04:59,1,7.7
29-10-2024,D0175,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 05:57,1,7.2
29-10-2024,R1372,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 05:58,2,14.4
29-10-2024,S2285A,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 06:25,1,7.2
29-10-2024,S0936,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 06:51,1,7.2
29-10-2024,W0837,TLTC,Tennis Labour,29-10-2024 06:54,1,25
29-10-2024,S2575,TLTC,1/2 Set Tecnifibre 305 1.20,29-10-2024 07:03,2,30
29-10-2024,S2575,TLTC,Squash Labour,29-10-2024 07:03,1,25
29-10-2024,B1047,TLTC,Fila No Show Tab Sock (M),29-10-2024 07:06,3,42
29-10-2024,F2620,TLTC,1/2 Set Wilson NXT Natural 1.30,29-10-2024 07:33,1,17.5
29-10-2024,F2620,TLTC,Tennis Labour,29-10-2024 07:33,1,25
29-10-2024,F2620,TLTC,1/2 Set Fusion Titanium 1.18,29-10-2024 07:33,1,9
29-10-2024,L2813,TLTC,Wilson U.S. Open Extra Duty,29-10-2024 08:02,1,7.2
29-10-2024,C1892B,TLTC,1/2 Set Wilson NXT Natural 1.30,29-10-2024 08:05,1,17.5
29-10-2024,C1892B,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,29-10-2024 08:05,1,15
29-10-2024,C1892B,TLTC,Tennis Labour,29-10-2024 08:05,1,25
29-10-2024,P0956,TLTC,1/2 Set Luxilon ALU Power Silver 1.25,29-10-2024 08:08,2,38
29-10-2024,P0956,TLTC,Tennis Labour,29-10-2024 08:08,1,25
29-10-2024,P1929,TLTC,1/2 Set Tecnifibre 305 1.20,29-10-2024 08:13,2,30
29-10-2024,P1929,TLTC,Squash Labour,29-10-2024 08:13,1,25
29-10-2024,M2820,TLTC,1/2 Set Ashaway UltraNick 1.15 Blue,29-10-2024 08:24,2,24
29-10-2024,M2820,TLTC,Squash Labour,29-10-2024 08:24,1,25
29-10-2024,M0966,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 08:38,1,7.2
29-10-2024,H2770A,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 08:38,1,7.2
29-10-2024,M1828A,TLTC,Fila Low Cut Sock (S),29-10-2024 09:57,1,13
29-10-2024,C1892B,TLTC,Wilson U.S. Open Extra Duty,29-10-2024 12:24,1,7.2
29-10-2024,D1489B,TLTC,M K-Swiss Hypercourt Express 2 - WH/BK (US 11),29-10-2024 13:01,1,160
29-10-2024,D1489B,TLTC,Classic TLTC Quarter-Zip - WH (L),29-10-2024 13:01,1,65
29-10-2024,R0148,TLTC,Thorlo TX Crew Sock  (M),29-10-2024 13:21,1,18
29-10-2024,R0148,TLTC,M Nike Court ADVTG Top - White/Black (L),29-10-2024 13:21,1,80
29-10-2024,T0629,TLTC,Fila No Show Tab Sock (M),29-10-2024 13:22,1,14
29-10-2024,R0148,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 13:39,1,7.2
29-10-2024,W0837,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 14:18,1,7.2
29-10-2024,T2768,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 14:28,1,7.2
29-10-2024,P1573A,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 14:28,1,7.2
29-10-2024,H0261A,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 14:35,1,7.2
29-10-2024,C1757,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 15:25,1,7.2
29-10-2024,L1029,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 15:48,1,7.2
29-10-2024,P1573,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 15:48,1,7.2
29-10-2024,S2598,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 15:49,1,7.2
29-10-2024,H2792,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 15:52,1,7.2
29-10-2024,B1126,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 15:58,1,7.2
29-10-2024,P2809,TLTC,Wilson U.S. Open Extra Duty,29-10-2024 16:00,1,7.2
29-10-2024,K2615A,TLTC,Wilson U.S. Open Extra Duty,29-10-2024 16:01,1,7.2
29-10-2024,Y1537,TLTC,Wilson U.S. Open Extra Duty,29-10-2024 16:02,1,7.2
29-10-2024,H2811,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 16:42,1,7.2
29-10-2024,D2329,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 17:37,1,7.2
29-10-2024,S2773,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 17:38,1,7.2
29-10-2024,K2802,TLTC,Wilson U.S. Open Regular Duty,29-10-2024 17:39,1,7.2
30-10-2024,A1167A,TLTC,Wilson U.S. Open Extra Duty,30-10-2024 05:57,1,7.2
30-10-2024,K1840,TLTC,Wilson U.S. Open Regular Duty,30-10-2024 06:19,1,7.2
30-10-2024,S2831,TLTC,Wilson U.S. Open Extra Duty,30-10-2024 06:21,1,7.2
30-10-2024,W2595,TLTC,Wilson U.S. Open Extra Duty,30-10-2024 06:22,1,7.2
30-10-2024,3300,TLTC,NC Tennis Labour,30-10-2024 07:56,1,0
30-10-2024,S2831,TLTC,1/2 Set Babolat RPM Blast Black 1.30,30-10-2024 08:15,2,35
30-10-2024,S2831,TLTC,Tennis Labour,30-10-2024 08:15,1,25
30-10-2024,A1989A,TLTC,Wilson U.S. Open Extra Duty,30-10-2024 09:24,1,7.2
30-10-2024,A1989A,TLTC,M Asics Solution Speed FF3 -WH/BK (US 11),30-10-2024 09:26,1,190
30-10-2024,P0956,TLTC,Wilson U.S. Open Regular Duty,30-10-2024 09:34,1,7.2
30-10-2024,M2183,TLTC,M Nike DF FLC Heritage Hoodie White (S),30-10-2024 12:57,1,100
30-10-2024,L2813A,TLTC,Wilson U.S. Open Extra Duty,30-10-2024 13:55,1,7.2
30-10-2024,C1892,TLTC,Wilson Roland Garros,30-10-2024 13:56,1,7.2
30-10-2024,K1889A,TLTC,Wilson Roland Garros,30-10-2024 13:57,1,7.2
30-10-2024,I1582,TLTC,Wilson U.S. Open Extra Duty,30-10-2024 14:15,1,7.2
30-10-2024,I1582,TLTC,Wilson Roland Garros,30-10-2024 14:20,1,7.2
30-10-2024,M1828,TLTC,Wilson Roland Garros,30-10-2024 15:01,1,7.2
30-10-2024,A2130,TLTC,Wilson Roland Garros,30-10-2024 15:02,1,7.2
30-10-2024,M1719,TLTC,Wilson U.S. Open Regular Duty,30-10-2024 15:36,1,7.2
30-10-2024,D1942,TLTC,Men's K-Swiss Ultrashot 3 (US 9),30-10-2024 15:47,1,105
30-10-2024,D1942,TLTC,Men's K-Swiss Ultrashot 3 (US 9),30-10-2024 15:49,1,210
30-10-2024,S2686A,TLTC,Karakal Replacement Grip Multicolour,30-10-2024 15:53,1,15
31-10-2024,M2752,TLTC,Wilson U.S. Open Extra Duty,31-10-2024 05:59,1,7.2
31-10-2024,C2277A,TLTC,Wilson U.S. Open Regular Duty,31-10-2024 07:30,1,7.2
31-10-2024,L1848,TLTC,Tennis Labour,31-10-2024 07:44,1,25
31-10-2024,L1848,TLTC,Babolat VS Touch Natural 1.30 Full Set,31-10-2024 07:44,1,70
31-10-2024,L2392,TLTC,Tennis Labour,31-10-2024 07:47,1,25
31-10-2024,L2392,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,31-10-2024 07:47,1,35
31-10-2024,L2392,TLTC,1/2 Set Head Hawk Touch Anthracite 1.25,31-10-2024 07:47,1,10
31-10-2024,L2832,TLTC,1/2 Set Fusion Titanium 1.23,31-10-2024 07:51,2,18
31-10-2024,L2832,TLTC,Tennis Labour,31-10-2024 07:51,1,25
31-10-2024,G2280,TLTC,Tennis Labour,31-10-2024 08:00,1,25
31-10-2024,K1634,TLTC,Wilson U.S. Open Extra Duty,31-10-2024 08:02,1,7.2
31-10-2024,M1719A,TLTC,Nike Court Multiplier Max Q-Crew White (M),31-10-2024 08:41,1,26
31-10-2024,M1719A,TLTC,Fila Crew Sock (S),31-10-2024 08:41,1,13
31-10-2024,L0948,TLTC,Fila Low Cut Sock (S),31-10-2024 08:46,1,13
31-10-2024,A1989A,TLTC,Wilson U.S. Open Extra Duty,31-10-2024 10:32,1,7.2
31-10-2024,W2814,TLTC,Squash Labour,31-10-2024 11:51,2,50
31-10-2024,M0672,TLTC,Wilson U.S. Open Extra Duty,31-10-2024 11:52,1,7.2
31-10-2024,F2818,TLTC,Wilson U.S. Open Regular Duty,31-10-2024 12:02,1,7.2
31-10-2024,P2713,TLTC,Wilson U.S. Open Regular Duty,31-10-2024 13:34,1,7.2
31-10-2024,M2939,TLTC,Tennis Labour,31-10-2024 14:02,1,25
31-10-2024,A0102,TLTC,Wilson Roland Garros,31-10-2024 14:28,1,7.2
31-10-2024,K2781C,TLTC,Grommet Installation,31-10-2024 15:08,1,15
31-10-2024,K2781C,TLTC,1/2 Set Wilson Sensation  Natural 1.30,31-10-2024 15:08,1,12.5
31-10-2024,K2781C,TLTC,Tennis Labour,31-10-2024 15:08,1,25
31-10-2024,K2781C,TLTC,1/2 Set Luxilon Element Rose Gold 1.25,31-10-2024 15:08,1,19
31-10-2024,L1848,TLTC,W lululemon Sculpt Cropped Tank Top - WH  (8),31-10-2024 15:17,1,58
31-10-2024,C2904,TLTC,Tourna Grip XXL 30 Pack,31-10-2024 15:30,1,60
31-10-2024,C3005,TLTC,Wilson U.S. Open Extra Duty,31-10-2024 16:09,1,7.2
31-10-2024,M2830,TLTC,Wilson Roland Garros,31-10-2024 16:09,1,7.2
31-10-2024,F2126C,TLTC,Fila Low Cut Sock (L),31-10-2024 16:18,1,13
31-10-2024,Z2772,TLTC,Wilson U.S. Open Regular Duty,31-10-2024 16:35,1,7.2
01-11-2024,K2615,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 04:49,1,7.2
01-11-2024,B0143,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 05:56,1,7.2
01-11-2024,S1606,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 05:56,1,7.2
01-11-2024,F1616A,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 05:58,1,7.2
01-11-2024,S0269,TLTC,Wilson Roland Garros,01-11-2024 05:58,2,14.4
01-11-2024,L0948,TLTC,Fila No Show Tab Sock (S),01-11-2024 07:37,1,14
01-11-2024,M2830,TLTC,Tennis Labour,01-11-2024 08:06,1,25
01-11-2024,M2830,TLTC,1/2 Set ALU Power Rough Silver 1.25,01-11-2024 08:06,2,38
01-11-2024,F2826,TLTC,1/2 Set Wilson Sensation  Natural 1.30,01-11-2024 08:20,2,25
01-11-2024,F2826,TLTC,Wilson Clash 100L V2.0 (L1),01-11-2024 08:20,1,260
01-11-2024,F2826,TLTC,Tennis Labour,01-11-2024 08:20,1,25
01-11-2024,S2175,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 08:34,1,7.2
01-11-2024,K2783A,TLTC,Tennis Labour,01-11-2024 09:59,1,28
01-11-2024,K2783A,TLTC,Babolat VS Touch Natural 1.30 Full Set,01-11-2024 09:59,1,70
01-11-2024,A2786,TLTC,1/2 Set Babolat Xcel Natural 1.30,01-11-2024 10:35,1,17.5
01-11-2024,A2786,TLTC,1/2 Set Gamma Syn Gut 1.20,01-11-2024 10:35,1,10
01-11-2024,A2786,TLTC,Tennis Labour,01-11-2024 10:35,1,28
01-11-2024,K2783,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 10:38,1,7.2
01-11-2024,F2400A,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 11:30,1,7.2
01-11-2024,U2679A,TLTC,1/2 Set Babolat VS Touch  Natural 1.25,01-11-2024 11:42,1,35
01-11-2024,U2679A,TLTC,Tennis Labour,01-11-2024 11:42,1,28
01-11-2024,D2811,TLTC,"M Nike DF Victory Short 7"" - WH/BK (L)",01-11-2024 11:57,1,64
01-11-2024,D2811,TLTC,M LW TLTC LC Richmond T-Shirt White (L),01-11-2024 11:57,1,38
01-11-2024,D2811,TLTC,Nike Everyday Plus Cushion No-Show 3-PK White (L),01-11-2024 11:57,1,26
01-11-2024,I1582,TLTC,Wilson Roland Garros,01-11-2024 12:00,1,7.2
01-11-2024,M1970A,TLTC,Wilson Roland Garros,01-11-2024 12:01,1,7.2
01-11-2024,E1858,TLTC,Squash Labour,01-11-2024 12:01,1,25
01-11-2024,E1858,TLTC,1/2 Set Ashaway SuperNick XL 1.25,01-11-2024 12:01,2,18
01-11-2024,S0134A,TLTC,Wilson U.S. Open Extra Duty,01-11-2024 12:59,1,7.2
01-11-2024,S1706,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 13:30,1,7.2
01-11-2024,W2613,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 14:01,1,7.2
01-11-2024,N1310C,TLTC,Tennis Labour,01-11-2024 14:45,1,28
01-11-2024,C2811,TLTC,1/2 Set Head Hawk Touch Anthracite 1.25,01-11-2024 14:48,2,0
01-11-2024,C2811,TLTC,NC Tennis Labour,01-11-2024 14:48,2,0
01-11-2024,C2811,TLTC,1/2 Set Head Lynx Tour Champagne 1.25,01-11-2024 14:48,2,0
01-11-2024,A1167,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 15:01,1,7.2
01-11-2024,S2842,TLTC,Wilson Roland Garros,01-11-2024 16:19,1,7.2
01-11-2024,R0556,TLTC,Wilson U.S. Open Regular Duty,01-11-2024 16:32,1,7.2
02-11-2024,C0177,TLTC,Wilson Roland Garros,02-11-2024 05:59,1,7.2
02-11-2024,K0424A,TLTC,Wilson Roland Garros,02-11-2024 06:00,1,7.2
02-11-2024,B1047,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 06:31,1,7.2
02-11-2024,K1634,TLTC,1/2 Set Yonex Polytour Rev Orange 1.25,02-11-2024 07:26,1,15.5
02-11-2024,K1634,TLTC,1/2 Set Head Velocity MLT Black 1.30,02-11-2024 07:26,2,24
02-11-2024,K1634,TLTC,Tennis Labour,02-11-2024 07:26,2,56
02-11-2024,K1634,TLTC,1/2 Set Yonex Polytour Rev Mint 1.25,02-11-2024 07:26,1,15.5
02-11-2024,3273,TLTC,"M Nike DF Victory 7"" Short White (M)",02-11-2024 07:50,1,64
02-11-2024,W0845,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 08:24,1,7.2
02-11-2024,D1942,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 08:29,1,7.2
02-11-2024,D2463A,TLTC,Head Prime Tour 3-Pack OG Blue,02-11-2024 09:34,2,24
02-11-2024,S2469,TLTC,M LW TLTC Nitro Jacket (M),02-11-2024 09:56,1,115
02-11-2024,S2469,TLTC,Classic TLTC Quarter-Zip - WH (M),02-11-2024 09:56,1,65
02-11-2024,S2469,TLTC,Jr. Clique TLTC Hoodie White (S),02-11-2024 09:56,1,48
02-11-2024,S2469,TLTC,Jr. Clique TLTC Sweatpants White (S),02-11-2024 09:56,1,38
02-11-2024,S2469,TLTC,Thorlo TMM Ankle Sock (S),02-11-2024 09:56,1,19.25
02-11-2024,C2801,TLTC,Wilson U.S. Open Extra Duty,02-11-2024 10:10,1,7.2
02-11-2024,S2683,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 10:27,1,7.2
02-11-2024,L1029,TLTC,Wilson U.S. Open Extra Duty,02-11-2024 10:28,1,7.2
02-11-2024,L1029,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 10:28,1,7.2
02-11-2024,P2806A,TLTC,,02-11-2024 10:28,1,80
02-11-2024,P2806A,TLTC,Babolat Viper Junior Padel Racquet,02-11-2024 10:28,1,99.99
02-11-2024,L2832,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 10:29,1,7.2
02-11-2024,M0531,TLTC,Wilson U.S. Open Regular Duty,02-11-2024 11:04,1,7.2
02-11-2024,L1029B,TLTC,1/2 Set Head Velocity MLT Black 1.30,02-11-2024 11:20,2,24
02-11-2024,L1029B,TLTC,Tennis Labour,02-11-2024 11:20,1,28
02-11-2024,H0261,TLTC,"M Nike DF Victory 7"" Short White (M)",02-11-2024 12:14,1,64
